query,hint,latency_postgresql_seconds
1a/1a924.sql,hint42,0.6678200000000001
2b/2b6.sql,hint48,1.6223299999999998
2c/2c275.sql,hint17,28.279807
1a/1a1263.sql,hint35,2.700234
8a/8a443.sql,hint21,38.719727
2a/2a552.sql,hint15,12.472447
11b/f42d24580e434ca0bad5dd26814f8f1bacc7ddce.sql,hint39,3.3221619999999996
9a/728dcf2ca594d49625901b787a2834bcaeffec88.sql,hint39,21.649518
10a/0129c48fb89dc295b18cd4cc4e6b01d9f5146b5e.sql,hint20,7.065309
10a/bd21bc4186c6083e7e4765f0b8bdf2ac652b136c.sql,hint31,9.865390999999999
2a/2a614.sql,hint25,40.135976
2a/2a243.sql,hint32,0.914045
3a/3a1006.sql,hint12,3.757565
3b/76e4474585a50cd0505b7b5967f46d9f3b3daaa7.sql,hint37,21.166610000000002
7a/7a102.sql,hint30,57.141163
2a/2a611.sql,hint20,20.482988000000002
8a/8a194.sql,hint14,2.824069
1a/1a1982.sql,hint9,2.386136
9a/e2a7e574f735d3011534fc4812b64b58588b3c31.sql,hint9,5.164737
6a/6a177.sql,hint11,2.832577
2c/2c287.sql,hint25,15.066621999999999
5a/5a129.sql,hint46,1.442562
8a/8a180.sql,no_hint,4.209143
1a/1a1444.sql,hint21,0.57821
2a/2a440.sql,hint40,224.629112
1a/1a384.sql,hint40,34.450156
9a/21d3e88d8ec97b864e8ee33ecf3dcb5c2cfdc815.sql,hint27,18.184484
8a/8a66.sql,hint48,2.949112
10a/74d6b5bcef2de6ea18857522f63959f36dd578ba.sql,hint37,15.200361000000001
3a/3a1190.sql,hint1,5.799902
1a/1a1916.sql,hint40,49.466797
11b/331fe22a644910d2591e9a424cfdf38c3a8ecced.sql,hint48,0.8885460000000001
1a/1a2521.sql,hint19,0.263856
11a/1f81287400d443e29c10001d7dae492d39cb2895.sql,hint12,6.013153
11a/cd252c4d15a8d118c1aae28bd1ec48c7f45584b2.sql,hint30,10.288489
1a/1a1908.sql,hint23,14.59549
5a/5a613.sql,hint22,3.853594
2a/2a137.sql,hint5,51.154781
1a/1a1327.sql,hint44,0.6244890000000001
11b/eba066d38f1c899562fe42b4a388c6973eb876e2.sql,hint7,3.163477
9b/a0a3f11dff4151293a479691c2f73bbbc7bbfa06.sql,hint14,3.45432
1a/1a743.sql,hint12,11.900765999999999
1a/1a66.sql,hint34,4.555404
2c/2c283.sql,hint11,0.258328
2c/2c229.sql,hint26,1.2030340000000002
9b/db0c56322816dc9caaabd2fcaee9af951e94b0c9.sql,hint23,6.199268
11a/7096eaf5ca1b9e384a1185574f18bede33d166d4.sql,hint46,3.8091039999999996
7a/7a116.sql,hint42,21.319110000000002
1a/1a1749.sql,hint8,36.085378
2a/2a694.sql,hint32,10.022634
8a/8a19.sql,hint35,5.446012
6a/6a204.sql,hint45,11.861644
6a/6a345.sql,hint34,30.644268
2a/2a134.sql,hint30,1.014095
2a/2a59.sql,hint19,5.606982
9b/3afb4918a1c2ac8f8322988bd1b40aaf3230202a.sql,hint6,0.48608300000000004
7a/7a130.sql,hint13,11.086967000000001
11b/06b9a890d638fa1e49753ff247e299b0b3d67add.sql,hint27,7.79208
2c/2c282.sql,hint29,0.7382150000000001
2a/2a314.sql,hint25,15.356126
7a/7a79.sql,hint30,17.170239000000002
2c/2c224.sql,hint2,24.478047999999998
2b/2b370.sql,hint30,1.066787
11a/17e577e872caeaa496ff7434342fccab507106c0.sql,hint10,4.614694999999999
1a/1a2548.sql,hint19,0.33718400000000004
1a/1a2593.sql,hint8,41.228421000000004
11b/a942b269198c0800a8ddfb4c210bd673e347c9f9.sql,hint40,19.356736
9b/299b3021c0294876d73b40743b5da252442230b5.sql,hint35,0.672439
2c/2c48.sql,hint29,1.3594739999999998
9b/2098ef315539576622c03fc19a46453963601771.sql,hint48,0.428076
1a/1a1476.sql,hint31,67.329216
1a/1a2896.sql,hint24,0.571808
3a/3a97.sql,hint26,1.453338
1a/1a2810.sql,hint7,0.9662229999999999
8a/8a261.sql,hint27,7.523796999999999
2b/2b13.sql,hint37,52.264369
2a/2a369.sql,hint48,1.1729280000000002
7a/7a64.sql,hint32,8.840219999999999
2b/2b13.sql,hint44,4.098978
9b/f0d26b3eaa05bc4a56501495d0bf94913a34cb36.sql,hint26,1.523385
11b/7ce8998b2cf2cedc5da1359eb09b1333544d221f.sql,hint24,0.832865
9a/9a2a82a7e763f36232c8b75f5f5a605fb2d3412e.sql,hint17,9.131836
9a/2e07e6278117c17d35ec4ef4831e9109e7f2f36e.sql,hint3,10.462581
9a/0bd46d69c2ae1f2f33e45d5b5bf7ceca759e3f58.sql,hint42,0.577667
1a/1a2697.sql,hint15,13.327283999999999
6a/6a478.sql,hint45,0.44790800000000003
1a/1a2972.sql,hint16,28.390309000000002
2a/2a380.sql,hint47,279.86839100000003
1a/1a2542.sql,hint47,42.660582999999995
8a/8a375.sql,hint12,4.120024
2b/2b359.sql,hint27,14.525202
5a/5a925.sql,hint2,15.442972
9b/5cd810a46f1f6937f96387c47c69d6ad21e62e1f.sql,hint33,1.884153
1a/1a2690.sql,hint45,0.665168
1a/1a136.sql,hint40,48.621357
2b/2b472.sql,hint40,60.930781
9b/27eaec794cbb6dc10f08156c06e0990bde2e2d3c.sql,hint6,3.44622
3a/3a337.sql,hint4,0.119005
1a/1a956.sql,hint27,15.383790000000001
1a/1a1087.sql,hint39,4.637244
10a/489bec3358bf8af8fdd9807ffc819d0efbf0729c.sql,hint32,2.242538
2c/2c41.sql,hint32,1.245652
1a/1a1839.sql,hint31,60.882135999999996
8a/8a314.sql,hint10,1.004453
2a/2a112.sql,hint20,305.952699
10a/99dd2a3c343a5f0d393dda15fbbedd25e4eb6053.sql,hint22,2.329361
8a/8a313.sql,hint10,0.769774
2b/2b419.sql,hint10,0.036584000000000005
6a/6a204.sql,hint21,13.835281
2a/2a873.sql,hint22,0.8512670000000001
1a/1a1040.sql,hint7,0.252587
2b/2b439.sql,hint40,343.020505
2b/2b310.sql,hint4,8.911369
1a/1a1882.sql,hint12,17.386844
11b/393504d28f196b58355872156bf3968c135b0693.sql,hint8,4.97044
11b/ac84bfa3f56e9dbe14b5c795aaea077b614a9de9.sql,hint17,9.432844999999999
1a/1a2124.sql,hint4,0.79625
8a/8a236.sql,hint44,5.437308
9a/d15aa981cca3c4db6c8a782795b7e25e4fa7106b.sql,hint14,9.788226
6a/6a300.sql,hint7,11.493255999999999
6a/6a411.sql,hint32,12.586257
2a/2a261.sql,hint39,1.364913
3a/3a1348.sql,hint39,1.406243
8a/8a149.sql,hint33,11.008942999999999
3a/3a847.sql,hint13,3.800815
9b/39c670bc3918bf88fd028070c1d6538e2b082aa0.sql,hint48,2.070262
1a/1a1487.sql,hint3,31.712466
10a/fb0913174b4e0f6b782a510736a2c65a9636ed12.sql,hint17,7.918564
5a/5a250.sql,hint41,2.076664
6a/6a375.sql,hint33,9.800927
6a/6a471.sql,hint34,100.732146
7a/7a82.sql,hint24,3.340183
8a/8a352.sql,hint48,3.0551559999999998
9a/322e85766244cbbf3656537a685afffa885c5a86.sql,hint26,8.190331
1a/1a1394.sql,hint8,26.149883000000003
8a/8a139.sql,hint21,9.146531000000001
1a/1a2723.sql,hint1,0.8918400000000001
7a/7a8.sql,hint37,19.002521
9a/aa0859b43a011d50228839b45d9e2c6ebf53e658.sql,hint13,19.283646
2a/2a594.sql,hint7,1.086775
7a/7a46.sql,hint13,6.777924
9b/cbd2243eb4013649fe71dfecad3e6bd1032b5835.sql,hint47,19.241532
9b/6068a6919534c27ad4df95d880b20c07e5d3c68b.sql,hint16,8.453978
6a/6a272.sql,hint34,2.176717
1a/1a2291.sql,hint42,3.719288
6a/6a524.sql,hint2,10.907333000000001
10a/6d51537f6bc40ff2c608e0c5520facb8f43a9b63.sql,hint44,10.027929
2a/2a696.sql,hint34,1.438974
2c/2c263.sql,hint14,0.208215
2b/2b337.sql,hint48,1.617631
6a/6a175.sql,hint17,28.106317999999998
2a/2a732.sql,hint42,0.429822
3b/9d746231c5ea5f59cf89f35987edffaca345b7ed.sql,hint33,5.077598
8a/8a181.sql,hint25,8.585397
2b/2b349.sql,hint16,39.609687
2b/2b318.sql,hint35,0.191195
2a/2a515.sql,hint20,96.624765
9a/5af062c4311006eed308e1dd98d3bf4fd2494f12.sql,hint3,5.935998
2b/2b128.sql,hint36,0.167769
2c/2c178.sql,hint46,0.306537
11b/0dbb2788ef468d2a544ee98ea5a79b91ed11d4f8.sql,hint2,12.124573
2b/2b248.sql,hint18,3.126116
8a/8a287.sql,hint34,8.621407
5a/5a291.sql,hint32,8.826497
3b/ab2a7e35c5afe4b2d08002b770f3e44b3ac99e49.sql,hint13,4.576233
1a/1a2786.sql,hint36,0.434034
2a/2a834.sql,hint13,0.067275
9a/8285f4b21436fe50cbdc9c6bd1118228b88731d4.sql,hint10,1.290075
10a/f58ff1412a938bbdbf7970be4b4272a94d778a5f.sql,hint3,11.373601
7a/7a144.sql,hint1,27.051312999999997
3a/3a43.sql,hint20,2.784907
2b/2b347.sql,hint33,8.325361000000001
11b/b5d5f85915fd6f6ef7d35abb81438b4941ae5b61.sql,no_hint,0.6635800000000001
1a/1a1934.sql,hint10,0.36198
1a/1a2811.sql,hint28,45.038871
2b/2b278.sql,hint9,8.100768
1a/1a695.sql,hint5,23.135328
9a/86918e418117b332c94df5327ace88b0991d7e97.sql,hint34,3.6588580000000004
8a/8a514.sql,hint24,0.821367
3b/bc03afb92992d5920e3c1f0695f161ff22910da3.sql,hint29,4.970705
1a/1a463.sql,hint9,4.749747
2b/2b362.sql,hint39,14.368674
2a/2a261.sql,hint41,0.718154
1a/1a1363.sql,hint2,28.105988
6a/6a110.sql,hint20,6.706889
2a/2a124.sql,hint39,10.320851000000001
3b/32172a0bf8edff259f68e7bb5e8a9d73bd9841fa.sql,hint14,5.073682
9a/e17b86bfe4d1a55b19ed80e189a6e156918e1ebd.sql,hint32,3.029257
6a/6a113.sql,hint26,1.711076
5a/5a780.sql,hint31,22.839171999999998
1a/1a2063.sql,hint37,33.166188999999996
9a/78f6cba291d9b2c85fccd995b9b584b0c36999e9.sql,hint48,23.35323
8a/8a382.sql,hint47,24.879647000000002
1a/1a1067.sql,hint22,1.513277
1a/1a2360.sql,hint14,3.0373110000000003
10a/0410f43135d802895f1e4bd2730cde3bcbcf28c7.sql,hint23,7.792066
6a/6a532.sql,hint13,4.898393
2b/2b391.sql,hint15,7.4451279999999995
2a/2a868.sql,hint48,10.734193999999999
8a/8a179.sql,hint13,8.559453
3a/3a1075.sql,hint31,10.88598
2a/2a857.sql,no_hint,7.849598
2c/2c128.sql,hint9,2.022084
7a/7a135.sql,hint27,13.779021
1a/1a2920.sql,hint20,20.43311
1a/1a2688.sql,hint28,41.449305
2a/2a337.sql,hint7,0.758663
7a/7a93.sql,hint11,0.505668
11b/47288f6248f3568e3bea9ceee4fe5b6d66027592.sql,hint2,7.40129
8a/8a264.sql,hint11,2.288327
10a/47a4d3ab49e42b6418e9fdd96e1defad734968df.sql,hint48,4.06464
9b/386808c1ceb9e7177a84dd5657d0ba65ebd00b9e.sql,hint42,1.489246
1a/1a2290.sql,hint26,2.155838
8a/8a185.sql,hint36,8.10542
8a/8a28.sql,hint7,4.620412999999999
11b/c6a147ae55d917553112eec096b11ce9c2a35c61.sql,hint22,9.20308
11b/264653a55771b933dccdfe67e72870189fa97870.sql,hint18,0.7253390000000001
11a/6e05f818f40450bd34347ce3fdcfa928da5374a2.sql,hint23,9.481166
1a/1a2593.sql,hint36,8.27861
2b/2b53.sql,hint34,17.928248
1a/1a2101.sql,hint44,1.447943
9a/f5967535fa4e43f43e047bb7585b38af444a9afb.sql,hint4,3.918973
2b/2b365.sql,hint25,12.263458
2b/2b78.sql,hint27,10.879598
7a/7a128.sql,hint16,12.986246
1a/1a2873.sql,hint7,0.6890700000000001
2a/2a27.sql,no_hint,0.522396
9b/57426e5ca7a9f87c3a4153e0b7d30b9494fe95ef.sql,no_hint,0.047096
11a/3fcc5fd5911f596fab60c551bd34ecd9b42ed311.sql,hint33,10.430108
2a/2a729.sql,hint43,24.938993
2b/2b254.sql,hint28,113.040859
9a/d7420231f11b27b2e588f7b12a7b2b98b5370afa.sql,hint28,19.46361
5a/5a246.sql,hint32,2.2349430000000003
1a/1a2886.sql,hint9,1.938898
11b/9e21dcbbc588ac0ed3cfd915cf91ae0a0abd995a.sql,hint22,1.43921
2c/2c36.sql,hint2,26.159174
1a/1a1299.sql,hint36,8.658038000000001
1a/1a2231.sql,hint26,4.906013
1a/1a286.sql,hint19,0.421336
6a/6a62.sql,hint46,0.324446
11a/a6d2bacbd313823dc97364822b30e626f79ddc13.sql,hint9,12.363061
1a/1a745.sql,hint14,0.408166
11b/eba066d38f1c899562fe42b4a388c6973eb876e2.sql,hint16,10.710689
11a/aeb233e00a8e8f2b9d1c421149bc9d6fc97d688e.sql,hint21,127.67434399999999
1a/1a2870.sql,hint10,1.495793
8a/8a369.sql,hint30,16.036792
1a/1a2759.sql,hint46,0.6061040000000001
10a/fcc58742b98426ab3b0c39979914c615637a2207.sql,hint5,6.423728
9a/b88b376764344bb33780259701b54c2390d3a252.sql,hint43,38.115919999999996
9b/d1f92b22a395013645a093386c53431aa8b94a13.sql,hint6,0.40740499999999996
2a/2a53.sql,hint11,3.215514
9a/240d328636588d119279544e678a1b65e267acdf.sql,hint3,7.945787
2b/2b135.sql,hint47,48.655932
1a/1a1112.sql,hint38,11.774572000000001
2a/2a172.sql,hint43,106.914811
9b/dbf7550ff9f9313b19dedc07696dd6f81fd18538.sql,hint25,6.436668
8a/8a434.sql,hint35,19.886543000000003
7a/7a166.sql,hint30,87.992344
3a/3a822.sql,hint26,0.47304700000000005
7a/7a163.sql,hint5,10.244033
1a/1a1145.sql,hint37,14.411525
7a/7a45.sql,hint25,8.711577
11b/3dc6e360e4eb64ab221e477316786ddd229df1db.sql,hint45,0.78032
8a/8a312.sql,hint40,29.644015
10a/af3f46ab118a1c2d503aeeee2e8c5ae79687f8a1.sql,hint16,28.949409
6a/6a383.sql,hint33,0.792454
9a/6ca87de2e5d6f5663e71b267a09d22ed565a4534.sql,hint8,8.046336
6a/6a60.sql,hint48,7.077948
3b/2a3c13a1cf7c13f31e82ebef7aae2d27ecf674e9.sql,hint25,9.287023999999999
9a/8aee90190163c92418254ced3a114794fb8cb054.sql,hint31,25.117863
3b/3073f094efbac362a3d1c0156dde0d9a5e6eed96.sql,no_hint,3.570695
11b/0400e8e82018bfcc4e10254a1011a11da1147d77.sql,hint12,15.553647000000002
2b/2b85.sql,hint40,1546.4792069999999
2b/2b430.sql,hint33,4.376856
1a/1a2672.sql,hint3,22.635233
11a/7096eaf5ca1b9e384a1185574f18bede33d166d4.sql,hint41,2.305056
7a/7a84.sql,hint20,10.180961
3b/86c842f70e15bc6119191abe16ca0c8e86b677bb.sql,hint21,3.916237
2b/2b30.sql,hint38,0.298719
3a/3a385.sql,hint31,12.027188
6a/6a164.sql,hint42,4.171873
9b/9c29e3be37eddaab527dc607d92cc0d97a36f35a.sql,hint31,13.500221
2b/2b42.sql,hint43,29.131271
1a/1a2254.sql,hint12,18.981324
7a/7a100.sql,hint2,6.412969
1a/1a2066.sql,hint39,27.57468
8a/8a415.sql,hint12,6.066427
2b/2b86.sql,hint13,1.3977950000000001
2b/2b478.sql,hint16,28.293529
6a/6a418.sql,hint31,10.9718
2a/2a631.sql,hint9,4.735169
7a/7a145.sql,hint46,1.753154
2b/2b149.sql,hint32,1.17929
1a/1a2350.sql,hint8,32.50904
1a/1a2218.sql,hint6,7.8590860000000005
3b/7299741c798ff9abe1af90341f27c1e8cba16b23.sql,hint22,0.895675
5a/5a636.sql,hint12,5.829649000000001
7a/7a3.sql,hint22,4.352525
3a/3a559.sql,hint26,1.727155
8a/8a67.sql,hint44,6.301604
3a/3a903.sql,hint7,0.526492
1a/1a2870.sql,hint8,24.146911
5a/5a940.sql,hint43,14.958019
8a/8a177.sql,hint3,6.233684
8a/8a392.sql,hint23,5.9330929999999995
8a/8a328.sql,hint45,1.993452
7a/7a90.sql,hint8,6.978680000000001
2c/2c9.sql,hint30,0.47979700000000003
11a/4a66b253afbaa0bd9e4e5a55030b20e50514de02.sql,hint41,2.5554259999999998
3a/3a760.sql,hint10,11.515796
9a/dd6a8941f3207031a0875a974d43a5034c8749cc.sql,hint13,9.39667
1a/1a1468.sql,hint30,3.00131
1a/1a273.sql,hint12,17.120801
2a/2a356.sql,hint16,27.466911
1a/1a608.sql,hint23,21.842290000000002
2c/2c29.sql,hint2,29.45589
9a/a8ab1a75f1788917724892d8921fc63a74032b6e.sql,hint45,1.800638
8a/8a253.sql,hint12,71.895416
2a/2a302.sql,hint30,0.146847
2a/2a783.sql,hint33,4.048798
3a/3a460.sql,hint42,0.972889
2b/2b78.sql,hint33,1.591542
3b/dd00ac2d6b5b0fc54fbda6ae536647583248c8b3.sql,hint23,6.609205
2b/2b252.sql,hint46,4.664662999999999
6a/6a370.sql,hint6,7.0572550000000005
1a/1a536.sql,hint5,23.101445
3b/ff942a1052c1a10be7e152823a06322c07a314a3.sql,hint48,1.018098
9a/8261c3bd6a1f631f31819c3c9a77c70f51bfab78.sql,hint21,0.30434
9b/770d7e278bdedfda9759bdb333a09938cbaa6658.sql,hint5,7.639372000000001
3b/bc03afb92992d5920e3c1f0695f161ff22910da3.sql,hint22,4.278821
1a/1a2201.sql,hint3,25.529161
2b/2b127.sql,hint28,15669.792454
10a/af3f46ab118a1c2d503aeeee2e8c5ae79687f8a1.sql,hint21,3.594485
8a/8a191.sql,hint24,4.579098
2a/2a579.sql,hint1,3.107024
3a/3a1369.sql,hint44,14.487797
11b/47e3b09c19496ff2d5817e5bc935ebb3e8379183.sql,hint5,7.13914
3b/86c842f70e15bc6119191abe16ca0c8e86b677bb.sql,hint7,3.6072480000000002
9b/792ce325bf175ba11f3c429e71195e381483791f.sql,hint48,3.082937
11a/7bcde12d468e132de26f24c29205592692173e3b.sql,hint48,0.32037099999999996
8a/8a464.sql,hint32,14.747427
2b/2b19.sql,hint38,1.574827
2b/2b219.sql,hint28,1404.398406
11b/32526a59fc89a997b79988744bae9bf250ca6d44.sql,hint7,6.388714
11b/35cc2ddf2fab157d9d4c044f8bc4fcf5ba51280a.sql,hint34,79.39954300000001
1a/1a2648.sql,hint35,0.54927
9b/85150b8ed08faed88c92cf77b4a0e694e03fb904.sql,hint18,0.7620549999999999
1a/1a431.sql,hint43,40.846346
6a/6a104.sql,hint33,3.017415
1a/1a2825.sql,hint2,19.984854
1a/1a397.sql,hint38,0.834705
2b/2b147.sql,hint5,47.468393
9a/254a6289ca41a9bf8b861300519d3390cdc0e9a0.sql,hint25,10.818719999999999
2a/2a123.sql,hint29,1.4363430000000001
1a/1a1479.sql,hint34,1.210273
2a/2a59.sql,hint20,48.303927
2c/2c35.sql,hint20,18.624764
11b/800c1315b5ccf69e10cdc3388f2890bc95ac57f1.sql,hint30,5.565946
2b/2b267.sql,hint1,4.869852
2a/2a337.sql,hint16,24.681362
8a/8a310.sql,hint17,6.455023
11a/c599784b7868b56de09d8697f84e14ae1cdac167.sql,hint27,5.0545659999999994
1a/1a1651.sql,hint32,0.61449
11a/8781417bd55fd17131f04ef8df6705921998581d.sql,hint4,5.950415
2b/2b282.sql,hint26,0.837886
8a/8a363.sql,hint41,37.269157
2a/2a422.sql,hint27,31.483569
3a/3a1382.sql,hint2,8.387767
8a/8a211.sql,hint8,24.922295
8a/8a427.sql,hint28,9.936333000000001
2b/2b321.sql,hint13,0.7774460000000001
11b/3af658152720dd30828128c542f7848cf264bc86.sql,hint25,17.573515
8a/8a270.sql,hint2,6.393835
1a/1a309.sql,hint46,0.558246
2b/2b304.sql,hint46,6.783791
1a/1a176.sql,hint14,1.823863
3b/5dedee644f491a3db81a773ed7010de31fe9f1c8.sql,hint39,3.354045
2a/2a711.sql,hint47,41.490117
7a/7a161.sql,hint7,32.047815
6a/6a463.sql,hint10,0.9010670000000001
9b/f0d26b3eaa05bc4a56501495d0bf94913a34cb36.sql,hint13,1.8405630000000002
3b/5dedee644f491a3db81a773ed7010de31fe9f1c8.sql,hint28,18.34078
2a/2a692.sql,hint44,7.806775
10a/8d0cddda8b9ff146fa4041b42521f69793c15afe.sql,hint12,7.360695
11b/f1edfed5d5f6ab5e77134a860ec8949f454937ed.sql,hint37,42.950395
11a/67f193f888dcbb15753ce9ec29731a231711d5f2.sql,hint15,9.728309999999999
7a/7a4.sql,hint31,8.507193
7a/7a143.sql,hint28,21.122679
1a/1a2156.sql,hint15,8.380612
9a/78fc39ab48d6764c2aa3df52f1c75f97c3e88c08.sql,hint2,7.793525
9a/d044380cabdae217ffd075b2528b107ed98d6911.sql,hint17,8.726511
1a/1a671.sql,hint10,0.41551
11b/832f3bd0776f385791b5b1e9d7eecc176aaa4c9a.sql,hint13,0.6940879999999999
1a/1a1323.sql,hint5,17.314807000000002
1a/1a2436.sql,no_hint,1.2842799999999999
2c/2c140.sql,hint23,23.976674
8a/8a269.sql,hint5,41.569091
2a/2a579.sql,hint28,171.551357
2b/2b55.sql,hint17,42.659857
1a/1a131.sql,hint3,25.540776
2a/2a53.sql,hint28,23.869615000000003
11a/501e090a0c6978782e28e2d567c189e631eb8cc2.sql,hint14,1.879435
6a/6a423.sql,no_hint,2.238098
3a/3a727.sql,hint28,13.460460999999999
1a/1a1813.sql,hint4,1.799348
2b/2b68.sql,hint48,7.329002999999999
1a/1a924.sql,hint47,44.229744
8a/8a116.sql,hint44,130.21821400000002
11b/ba24753aefcb3928c26ece6934a6bdc055101f29.sql,hint26,11.649792
1a/1a68.sql,hint35,3.1408620000000003
5a/5a680.sql,hint42,3.707706
2a/2a42.sql,hint38,1.547531
9a/e2a7e574f735d3011534fc4812b64b58588b3c31.sql,hint27,11.093466000000001
8a/8a388.sql,hint13,49.609436
1a/1a2403.sql,hint45,7.08021
9a/f06bd56918e7541e49647830070101e7a860931a.sql,hint34,8.473023
1a/1a1428.sql,hint22,0.5183920000000001
11b/f7e7141af6509e1eba5963928fb6ba27b0c97a39.sql,hint29,5.072159
8a/8a348.sql,hint36,4.176359000000001
3a/3a43.sql,hint28,19.849752
5a/5a140.sql,hint30,9.438632
2b/2b107.sql,hint43,28.984361
9a/08628b43498bbfe68102240cfef7982f0a713fb1.sql,hint30,8.373194999999999
6a/6a354.sql,hint35,2.033087
2b/2b355.sql,hint29,0.167701
10a/49e6c3b35e606e07c932cef7a5cb267511679baa.sql,hint12,8.08863
8a/8a213.sql,hint33,5.33674
9a/0b608f432e9258701e655e28530b036cb758c068.sql,hint23,25.455869999999997
8a/8a134.sql,hint46,2.405614
8a/8a315.sql,hint21,5.878045
1a/1a1384.sql,hint17,34.786786
2b/2b443.sql,hint14,4.412394
6a/6a451.sql,hint8,8.748915
1a/1a2946.sql,hint32,7.548216999999999
1a/1a2667.sql,hint18,0.397903
2b/2b145.sql,hint23,21.407802
5a/5a2.sql,hint36,10.381134
11a/211c11e561b9dcc0ba37d411178e1563803c48f5.sql,hint7,0.585121
10a/1650be49892379f7e3e9c9e3f8084767f873d7c3.sql,hint48,8.398129
2a/2a574.sql,hint21,169.18567800000002
9b/a5dd3c7e59579bdcfff9c58d8095eb2c9a984139.sql,hint45,5.23984
11a/7ba2419a382cf3ccf01568a930ae0cae4c62ee63.sql,hint25,4.690265999999999
1a/1a2210.sql,hint27,15.422878
6a/6a394.sql,hint42,1.355544
1a/1a2350.sql,hint36,10.349667
8a/8a350.sql,hint29,94.42387699999999
6a/6a373.sql,hint46,3.251375
11b/c03fea79719661b00f54552a112e4e88b9e63639.sql,hint18,1.100959
2a/2a232.sql,hint11,0.219943
9b/4ef32a982069c64dd8605db53070bde5be0084e2.sql,hint4,0.295045
1a/1a1233.sql,hint14,0.220392
6a/6a447.sql,hint19,13.686931000000001
9a/82a2ab0a529e31c247d42a0af34bed8b326f40e5.sql,hint32,0.645019
11a/cdbce7c469cc4e51f5c559a386ea20de29a57951.sql,hint30,61.583301
1a/1a731.sql,hint17,26.005537
2a/2a835.sql,hint2,84.43730599999999
9a/d6108f5c36a1071e583d57c69b2d883d90462f0f.sql,hint3,5.053932
2a/2a126.sql,hint24,1.6716410000000002
11b/29d41ae9b9882e43edf22ed03014fc2d4a7a210f.sql,hint19,0.8226
2b/2b130.sql,hint23,27.044135999999998
9a/5179d0270c1f77cf14ca35ec38a9e646343dc22e.sql,hint7,3.387619
1a/1a2777.sql,hint16,27.390207
2a/2a634.sql,hint8,23.210442999999998
3b/775b993e2a6231c2e89f540313ec7542b66712ba.sql,hint47,20.952153
9a/737149e1d1c4b2b32ca7b2df42f8a4aec2f76b16.sql,hint10,2.749337
8a/8a141.sql,hint33,4.909889
8a/8a351.sql,hint44,64.022893
7a/7a100.sql,hint36,13.535952
1a/1a2753.sql,hint38,1.3591710000000001
2b/2b383.sql,hint13,0.16300800000000001
2a/2a27.sql,hint2,26.893886
9b/a750c222f99ecbc5a9298955ba19c11d60867238.sql,hint32,4.210737
11b/64e63bf545af73fcf65c1f1cdfc3e66cf994e823.sql,hint7,9.93689
9a/35cf443448eb4c287e36ca7874b8c95ae1fa6887.sql,hint9,4.978039
6a/6a480.sql,hint7,0.606677
9a/40f0e1be351c07b6d13cb7a69efa320cfa9aa8fe.sql,hint30,7.561719
10a/49e6c3b35e606e07c932cef7a5cb267511679baa.sql,hint37,16.956533
8a/8a457.sql,hint39,8.112036
1a/1a1758.sql,hint31,22.564623
3a/3a21.sql,hint28,12.560582
2b/2b423.sql,hint3,29.088042
1a/1a1034.sql,hint26,0.889873
2a/2a717.sql,hint16,32.194471
6a/6a445.sql,hint14,2.337176
1a/1a2479.sql,hint45,0.233412
11b/64e63bf545af73fcf65c1f1cdfc3e66cf994e823.sql,hint9,8.325274
2a/2a443.sql,hint41,8.307119
9b/d1f92b22a395013645a093386c53431aa8b94a13.sql,hint34,4.466296000000001
6a/6a284.sql,hint31,17.367131
2a/2a760.sql,hint11,0.493024
6a/6a150.sql,hint32,1.5014049999999999
8a/8a388.sql,hint21,119.93499800000001
1a/1a1820.sql,hint11,1.122544
9a/328455c9c30fb813fc053036f31f9ca1f13a669c.sql,hint5,11.702028
2b/2b29.sql,hint7,0.498873
9a/38f55ff8d33818ae74e3439ed232e2a945d44262.sql,hint19,10.277788000000001
11b/3af658152720dd30828128c542f7848cf264bc86.sql,hint20,11.854724000000001
8a/8a156.sql,hint5,6.478893
1a/1a159.sql,hint21,3.840948
6a/6a548.sql,hint42,1.545696
3a/3a1323.sql,hint36,1.082991
11a/73bf159245476859ff0f238a2597fce50357e9cb.sql,hint7,3.132241
1a/1a1989.sql,hint38,2.100265
9a/60970bf8a9a1d5b68cdcc429cd404ab984a071fd.sql,hint34,5.619053
2a/2a309.sql,hint10,0.6786380000000001
1a/1a2112.sql,hint16,31.633294000000003
9b/db0c56322816dc9caaabd2fcaee9af951e94b0c9.sql,hint30,0.517183
9b/5d8b60eeb4f5fd52cbf444040e3f5f43a81b0f7d.sql,hint22,4.803993
6a/6a503.sql,hint31,23.33636
7a/7a42.sql,hint47,18.475333
1a/1a2633.sql,hint2,29.076874
3a/3a153.sql,hint1,7.836589
6a/6a13.sql,hint37,13.848049999999999
9b/7536b4a4d15daf42e6cb491a5c401f15bc3bd647.sql,hint47,23.354363000000003
1a/1a2674.sql,hint11,0.589133
3a/3a1.sql,hint2,4.905251
8a/8a217.sql,hint16,6.559502
2c/2c260.sql,hint44,1.2917509999999999
11a/d9797bd956bd183875d78a32805b95cc9edcb758.sql,hint40,19.063089
6a/6a504.sql,hint5,7.594963
2a/2a218.sql,hint41,1.322234
9a/c28fff4b2bc833998344faa0f1cff2ff9d7ad682.sql,hint29,2.959104
1a/1a591.sql,hint31,45.584874000000006
